ProductName,IngredientsText,ContainsCrustacean,ContainsMilk,ContainsEgg,ContainsFish,ContainsNut,ContainsSoy,ContainsSulphite
Nestle Maggi(Spicy BBQ) Noodles,"fie Refined wheat flour (Maida), Palm oil, lodized sat, Wheat gluten, Thickeners (508 & 412), Acidity regulators (501() & 500 (i) and Humectant (451). ___ {rma ‘Sugar, Garlic powder (12%), Red chill powder (8%), Starch, Soya sauce powder ‘(Soya sauce, Maltodextrin, lodized salt, Color (150c)), Toasted onion powder {Onion (5.4%) & Com oll, Refined wheat flour (Makia), Capsicum extract, Onion powder, Flavour Enhancer (635), lodized salt, Black pepper powder (3%), Palm oll, Thickeners (508 & 412), Natural flavouring substances, Red chill bits (2%), Nature identical flavouring substances, Acidity regulator (330), Colour (150d), Spice ‘extract blend and Wheat gluten. ‘Allergen Note: Contains Wheat and Soy. ‘May Contain Oats,",0,0,0,0,0,1,0
Nestle Maggi(Spicy Manchurian) Noodles,"Ingredients Noodles : Refined Wheat Flour (Maida), Palm Oil, lodized Salt, Wheat Gluten, Thickeners (508 & 412), Acidity Regulators (501 (i) & 500 (i)) And Humectant (451(i)). Masala Tastemaker : Mixed Spices (36.5%) (Garlic Powder, Red Chilli Powder, Red Chilli Bits, Black Pepper Powder, Ginger Powder, Curry Spice Extract Blend), Soya Sauce Powder (Soya Sauce (14.1%), Maltodextrin, Salt, Color (150c)), lodized Salt, Sugar, Thickeners (508 & 412), Starch, Flavour Enhancer (635), Acidity Regulator (330), Dehydrated Spring Onion (2%), Yeast Extract Powder, Palm Oil And Color (150d).",0,0,0,0,0,0,0
Nestle Maggi(Korean BBQ) Noodles,"Refined wheat flour (Maida), Palm oil, Wheat gluten, lodized salt, ‘Thickeners (508 & 412), Acidity regulators (501() & 500 (}}) and Humectant (451i). TASTEMAKER: ‘Sugar, Soya sauce powder (Soya sauce, Maltodextrin, lodized salt, Color (150¢)), Garlic powder, Red chilli powder (11%), Thickener (508), lodized salt, Flavour enhancer (635), Natura! flavouring substance, Onion powder, Nature identical flavouring substances, Spice extract blend, Palm oll, Curry spice extract blend, Acidity regulator (330), Black pepper, Cinnamon powder, Star anise powder, Colour (150d), Sunflower oil and Rosemary extract. iL: High oleic sunflower oil, Curry spice extract blend and Spice extract blend. Allergan Note : Contains Wheat, Soy & Sesame. May contain Milk & Oats",0,1,0,0,0,1,0
Nestle Maggi(Korean BBQChicken) Noodles,"Refined wheat flour (Maida), Palm oll, Wheat gluten, lodized salt, Thickeners (508 & 412), Acidity regulators (50%!) & 500 ()) and Humectant (4511). TASTEMAKER: ‘Sugar, Chicken meat (16.5%), Red chilli powder (11%), Soya sauce powder (Soya sauce, Maltodextrin, lodized salt, Color (150c)), lodized salt, Thickener (508), Garlic powder, Nature identical flavouring substances, Flavour enhancer (635), Onion powder, Chicken fat (3%), Natural flavouring substance, Spice extract blend, Acidity regulator (330), Curry spice extract blend, Black pepper, Onion, Dehydrated bread, Star anise powder, Colour (150d), Sunflower oll, Rosemary extract and Palm oll, OiL: High oleic sunflower oil, Curry spice extract blend and Spice extract blend. Allergen Note : Contains Wheat, Soy & Sesame. May contain Milk, Oats & Egg.",0,1,1,0,0,1,0
Nestle Maggi(Korean Spicy Cheesy) Noodles,"Pai oe 7. %, Refined wheat flour (Maida), Palm oil, lodized salt, Thickeners (412 & 508), Humectant (451()) and Acidity regulators (501(), 5 Starch, Sugar, Mixed spices (9.0%) (Garlic power, at pi Onion powder, Spice extract blend, Capsicum extract, Black pepper bits, Red chilli flakes (0.9%), Rosemary extract), Milk solids, Thickener (508 & 412), lodized salt, Cheese (4.8%), Flavour enhancer (635), Yeast extract powder, ddentical flavouring substance, Maltodextrin, Palm oil and Spring onion (0.8%). Allergen Note: Contains Wheat and Milk. May contain Oats and Soy.",0,1,0,0,0,1,0
 Yippee Magic Masala Noodles,"Ingredients Wheat Flour (81.8%), Edible Vegetable Oil, lodised Salt, Wheat Gluten (0.4%), Mineral (INS 170 (i), Guar Gum, Stabilizers [INS 339 (i), INS 450 (ii) & INS 452 (i)] and Acidity Regulators [INS 501 (i) & INS 500 (i)]",0,0,0,0,0,0,0
 Knorr Korean Ramen Jjajangmyeon Noodles,"REFINED WHEAT FLOUR (MAIDA), THICKENER - 1420, PALM OIL/PALMOLEIN, WHEAT GLUTEN, POTATO STARCH, IODISED SALT, YEAST, ACIDITY REGULATOR - 500(i) AND'501(j), TEXTURIZER - 451(i). SUGAR, FLAVOUR ENHANCER - 627 & 631, IODISED SALT, FOOD COLOUR - CARAMEL |, POTATO STARCH, FLAVOURS - NATURE IDENTICAL FLAVOURING SUBSTANCES (SOYA SAUCE), ‘DEHYDRATED VEGETABLES (GARLIC (0.8%), GINGER), CHILLI POWDER (0.9%), HYDROGENATED PALM OIL, ANTICAKING AGENT - 551, MALTODEXTRIN, OLEORESIN CHILLIES, ACIDITY REGULATOR-330. CABBAGE, SPRING ONION, MUSHROOM, BROCCOLI, BELL PEPPER, ZUCCHINI. CONTAINS WHEAT AND SOYA. MAY CONTAIN TRACES OF MILK, MUSTARD, CELERY & NUTS.",0,1,0,0,1,0,0
 Knorr Korean Ramen Kimchi Veg Noodles,"REFINED WHEAT FLOUR (MAIDA), THICKENER - 1420, PALM OIL / PALMOLEIN, WHEAT GLUTEN, POTATO STARCH, IODISED SALT, YEAST, ACIDITY REGULATOR - 500(i) AND 501i), TEXTURIZER - 451i). IODISED SALT, ‘DEHYDRATED VEGETABLES (CABBAGE, ONION, GINGER), FLAVOUR ENHANCER - 627 & 631, MILK SOLIDS, POTATO STARCH, SPICES AND. CONDIMENTS (CHILL! POWDER (0.8%)), OLEORESIN CHILLI, SUGAR, MALTODEXTRIN, FLAVOURS - NATURE IDENTICAL FLAVOURING SUBSTANCES AND NATURAL GARLIC FLAVOUR, ANTICAKING AGENT - 551, HYDROLYZED VEGETABLE PROTEIN. CABBAGE, SPRING ONION, MUSHROOM, BROCCOLI, BELL PEPPER, ZUCCHINI. CONTAINS WHEAT AND MILK. MAY CONTAIN TRACES OF MUSTARD, CELERY, SOYA & NUTS.",0,1,0,0,1,0,0
Nissin Veggi Manchow Noodles,"INSTANT NOODLES (PROPRIETARY FOOD) INGREDIENTS: Wheat Flour, Edible Vegetable Oi! (Palm), lodised Salt, Dehydrated Vegetables - 414% (Carrot, Red Chilli, Green Chilli, Garlic Chips, Spring Onion), Garlic, Sugar, Hyrdolysed Vegetable Protein (Soya), Corn Starch, Spice Mix - 1.01% (Chilli, Ginger), Onion, Flavour Enhancers (Yeast Extract, INS 627, INS 631), ac Regulators {INS 500(i), INS 454(i), INS 330], Thickener (INS 415), Soya Sauce Powder, Colours {INS 150d, INS 160o(i)] & Antioxidant (INS 319). CONTAINS PERMITTED NATURAL COLOURS & ADDED ARTIFICIAL FLAVOUR hte THESE INSTANT NOODLES CONTAINS WHEAT & SOYA BEAN, BOTH ALLERGENIC INGREDIENTS. _ MAY CONTAIN TRACES OF MILK POWDER. 3",0,1,0,0,0,0,0
Nissin Mazedar Masala Noodles,"INSTANT NOODLES Te FOOD) INGREDIENTS: Wheat Flour, Edible Veet Oil (Palm), Dehydrated Vegetables - 5.34% Corn, Carrot, French Bean, Green Pea & a faves), lodised Salt, Spice Mix - 1.69% Chilli, Turmeric, Coriander, Black Pepper, umin, Fenugreek, Ginger, Clove, Nutmeg & Green Cardamom), Hydrolysed Vegetable Protein (Soya), Onion, Sugar, Corn Starch, Flavour Enhancers (Yeast Extract, INS 631, INS 627, INS 620) Maltodextrin, Acidit Regulators [INS 50 ), INS 451(i), INS 330), Thickener {NS ae Antioxidant (INS 3 THESE INSTANT NOODLES CONTAINS WHEAT SOYA BEAN, BOTH ALLERGENIC INGREDIENTS. MAY CONTAIN TRACES OF MILK POWDER",0,1,0,0,0,0,0
Nissin Super Hot Chilli Noodles,"INSTANT NOODLES MIXED WITH SEASONING INGREDIENTS: Refined Wheat Flour (Maida), Edible Vegetable Oil (Palm Oil), lodised Sal, Sugar, Dehydrated Pieces 3.61% (Red Chilli Flakes, Cabbage, Red Chilli Pe & Green Capsicum), Mixed Spices 2.69% (Red Chili & Cumin), Hydrolysed Vegetable Protein Powder (Soya), Yeast Extract Powder, Milk Solids, Garlic Powder, Onion Powder, Acidity Regulators {INS 330, INS 500() & INS 451()), Edible Vegetable Oil (Coconut Oil), Thickeners (INS 415 & INS 412), Flavour Enhancers (INS 631 & INS 627), Colour {INS 160c(i), Oleoesin Capsicum, Nature identical Flavour, Anticaking Agent (INS 561) & Antioxidant (INS 319). ALLERGEN INFORMATION: CONTAINS WHEAT, SOY & MILK.",0,1,0,0,0,1,0
Betty Crocker Pancake Mix Pancake Mix,"Ingredients: Refined Wheat Flour (Maida), Sugar, Rice Flour, Edible Vegetable Oil (Palm), Baking Powder [Raising Agent INS 500(ii, Acidity Regulator INS 541(i], Dextrose, lodized Salt, Raising Agents (INS341(i), INSSOO(ii), Milk Solids and Anticaking Agent (INS170(i). CONTAINS WHEAT, MILK AND SULPHITE INGREDIENTS,",0,1,0,0,0,0,1
 Betty Crocker Choco Fudge Cake Mix Cake Mix,"INGREDIENTS Sugar, Refined Wheat Flour (Maida), Coco Solids (4.7%), Edible Vegetable Oil (Palm) Corn Starch, Dextrose, Raising Agen | (INS500(ii), INS341(i)), Modified Sta (INS1442), Iodized Salt, Emulsifiers Stabilizers (INS477, INS471, INS415), rtificial Flavouring Substance (Vani",0,0,0,0,0,0,0
 Betty Crocker Triple Chocolate Brownie Cake Mix Cake Mix,"INGREDIENTS Sugar, Refined Wheat Flour (Maida), Cocoa Solids (4.7%), Edible Vegetable Oil (Palm), Corn Starch, Dextrose, Raising Agents (INS5O00(ii), INS341(i)), Modified Starch (INS1442), Iodized Salt, Emulsifiers and Stabilizers (INS477, INS471, INS415), Artificial Flavouring Substance (Vanilla).",0,0,0,0,0,0,0
General Millls Betty Crocker French Vanilla Cake Mix Cake Mix,"INGREDIENTS Sugar Refined Wheat Flour (Maida), Edible Vegetable Oil (Palm), Baking Powder, Emulsifiers Stabilizers (INS477, INS471, INS415), Raising agents (INS500{(ii), INS341(i), INS341(ii)), Modified starch (INS1422), lodized Salt, Artificial Flavour (Vanilla), Food Colour (INS110).",0,0,0,0,0,0,0
Gits Gits Kheer Desert Mix Desert Mix,"INGREDIENTS: Sugar, Vermicelli (17%), Raisins, Milk soilds (2.9%), Starch, Almonds, Pistachios, Cardamom and Saftron.",0,1,0,0,0,0,0
Gits Gits Gulab Jamun Desert Mix Desert Mix,"INGREDIENTS: Refined Wheat Flour (Maida), Skimmed Milk Powder (35%), Bakery Shortening (Palmolein Oil, Sesame Oil & Antioxidant (BHA)), Raising Agents (Sodium Bicarbonate & Citric Acid). en Contains Wheat & Milk. May Contain Nuts",0,1,0,0,1,0,0
Gits Gits Rabdi Desert Mix Desert Mix,"INGREDIENTS: Milk soilds (579%), Sugar, Starch, Almonds, Pistachios, Cardamom, Saffron & Citic acid (E330), Pah ns tha yore Oey. Wen nse at Senor eh 8 ad ‘orc. Sve om cok yt, be fom ba, Pon pe an we",0,1,0,0,0,0,0
General Millls Pillsbury Chocolate Flavour Pancake Mix Pancake Mix,"Ingredients: Refined Wheat Flour (Maida), Sugar, Edible Vegetable Oil (Palm), Cocoa Powder (3.7%), Baking Powder [INS 500(ii), INS 541(i)], Artificial Flavouring Substance (Vanilla, Chocolate), Milk Solids, lodized Salt, Raising Agent [INS 500(ii)] and Colour (INS 150d).",0,1,0,0,0,0,0
 Pillsbury Butter Scotch Pancake Mix Pancake Mix,"Ingredients: Refined Wheat Flour (Maida), Sugar, Butterscotch Bits (7.0%)[Sugar, Edible Vegetable Fat (Hydrogenated), lodized Salt and Artificial Flavouring Substances (Butterscotch)], Edible Vegetable Oil (Palm), Baking Powder [INSSOO(ii), INS541(i)], lodized Salt, Artificial Flavouring Substances (Caramel, Butterscotch) and Raising Agent [INSSOO(ii)).",0,0,0,0,0,0,0
Sprout Life Yoga Bar Chocolate Chunk Protein Bar,"Ingredients Whole Grains 36% (Brown Rice, Millets (Saamai, Foxtail). Rolled Oats 15%). Honey Almonds 12%. Dates Se Seeds 9% (Sunflower, Chia), R' : Belgian Dark Chocolate 6 (Cocoa, Brown Sugar, Cocoa Butter, Soya Lecithin), Peanut Protein Powder. CONTAINS ADDED NATURAL FLAVOUR (Rosemary Extract. Vanilla Extract)",0,0,0,0,1,0,0
Sprout Life Yoga Bar Blueberry Pie Protein Bar,"Ingredients Whole Grains 20% (Rolled Oats 10%. Brown Rice. Foxtail millet 6%. Quinoa 4%). Seeds 17% (Sunflower. Sesame. Flax. Watermeton. Pumpkin. Chia), Honey. Prediotic fibre (Fructo: ey ar sear ys pacar Peanuts). Rice Crisps. crisps. Dried Cranberry, Dried Blueberry 2%. Banana & Strawberry puree, ie fibre, Gum Acacia. Himalayan pink salt. CONTAINS ADDED NATURAL FLAVOUR(Rosemary extract, Blueberry extract)",0,0,0,0,0,0,0
Sprout Life Yoga Bar Chocolate Brownie Protein Bar,"Ingredients Almonds Protein Blend (Whey Concentrate, and Pea Concentrate) Dark Chocolate. i. (Cocoa Mass, Cocoa Powder, Sugar, Cocoa Butter, Sunflower Lecithin) Flax Seats Somtecateretsctcttstisce., 2h Total... Sareteiieeareretreerenss 1OU% Probiotics (Bacillus Coagulans $NZ1969, 500 million cfu per serv.) CONTAINS ADDED NATURAL FLAVOUR: Rosemary Extract. Chocolate.",0,0,0,0,0,0,0
Naturell Rite Bite Max Protein Choco Berry Proteinbar,"Protein Blend (30%) (Soy Nuggets, Whey Protein Concentrate, Calcium Caseinate, Soy Concentrate), Dietary Fiber (17%) (Fructooligosacharide, Chicory Root Fier), Dark Compound No Added Sugar (19%) (Maitol, Edible Vegetable Oi, Cocoa Solids, Milk Solids, Emulsifier (Soy Lecithin), Malitol, Cranberries (7%), Brown Rice Crispy, Edible Vegetable Oil (High Oleic Sunflower Oil), Strawberry Preserve (6%) (No Added Sugar), Whole Grain Rolled Oats (5.5%), Yogurt Powder, Humectant (Glycerine), Flaxseeds, Tribasic Calcium Phosphate, Emutsiier (Soy Lecithin), Soy Protein Isolate, Binding Agent (Guar Gum), Sait and Citric Acid, Antioxidants (Vitamin C), Vitamins, Minerals. Glutamine and Amino Acids.",0,1,0,0,0,1,0
Naturell Rite Bite Max Protein Choco Almond Proteinbar,"Ingredients: Protein Blend (29%) (Soy Nuggets, Whey Protein Concentrate, Calcium Caseinate, Soy Concentrate), Dietary Fiber (16%) (Fructooligosacharide, Chicory Root Fiber), Dark Compound No Added Sugar (19%) (Maltitol, Edible Vegetable Oil, Cocoa Solids, Emulsifier (Soy Lecithin), Maltitol, Whole Grain Rolled Oats (8%), Almonds (7%), Brown Rice Crispy, Edible Vegetable Oil (High Oleic Sunflower Oil), Humectant (Glycerine), Cocoa Powder, Cocoa Mass, Flaxseeds, Tribasic Calcium Phosphate, Emulsifier (Soy Lecithin), Binding Agent (Guar Gum), Soy Protein Isolate, Salt and Citric Acid, Antioxidants (Vitamin C), Added Vitamins and Minerals, Glutamine and Amino Acids.",0,0,0,0,0,1,0
Naturell Rite Bite Max Protein Choco Fudge Proteinbar,"INGREDIENTS Protein Blend (31%) (Soy Nuggets, Whey Protein Concentrate, Calcium Caseinate, Soy Concentrate), Brown Rice Syrup, Milk Compound (15%) (Sugar, Edible Vegetable Oil, Milk Solids, Cocoa Solids, Emulsifier (Soy Lecithin), Vanilla Flavours), Edible Vegetable Oil, Dietary Fiber (7%) (Fructooligosacharide, Chicory Root Fiber), Almonds (5%), Whole Grain Rolled Oats (4.4%), Raisins (2.5%), Cashew Nut (2%), Humectant (Glycerine), Fructose, Cocoa Powder, Milk Solids, Flaxseeds, Emulsifier (Soy Lecithin), Binding Agent (Guar Gum), Soy Protein Isolate, Tribasic Calcium Phosphate, Salt and Citric Acid, Antioxidants (Vitamin C), Vitamins, Minerals, Glutamine and Amino Acids.",0,1,0,0,1,1,0
Naturell Rite Bite Fruits&Seeds Nutritionbar,"Fruits & Seeds Blend (37%) (Black Currants (8%), Cranberries (6%), Raisins, Pumpkin Seeds (7.5%), Watermelon Seeds (6%), Amaranth Seeds, Chia ‘Seeds, Flaxseeds), Cereats (19%) (Whole Grain Rolled Oats (12%), Brown Rice Crispy, Quinoa Crispy), Dietary Fiber (15%) (Fructooligosacharide, Chicory Fiber, Oat Fiber), Maltitol, Edible Vegetable Oil (High Oleic Sunflower Oil), Milk Solids, Strawberry Preserve (3%), Humectant (Glycerine), Emulsitier (Soy Lecithin), Soy Protein Isolate, Binding Agent (Guar Gum), Tribasic Calcium Phosphate, Salt and Citric Acid, Antioxidant (Vitamin C), Vitamin A, C, E. Contains Oligotructose (dietary fiber) 15.1 grv100. gm © Polyols may have laxative effects",0,1,0,0,0,1,0
Naturell Rite Bite Yogurt Berry Nutritionbar,"Ingredients: Cereals (Whole Grain Rolled Oats (12%) Brown Rice Crispy, flak Gs (3%)), Brown Rice Syrup ite Compound (ia (Soa ie ‘Ol Milk ‘mulsifier As a Wane Cranbernes (6% yt Bak Cans), (6%), Edible Vegetable Oil, Raisins, Humectant (Glycerine), Yogurt friil aah ranth Seeds, Amal Seeds, Emulsifier Lecithin) Protein_Isolate, bia an Gum), okt eral Phosphate, Salt Citric Antioxidant (Vitamin an Vitamin A, ee E.",0,1,0,0,0,0,0
Naturell Rite Bite Peanut Butter Nutritionbar,"Peanuts (18%), Dark Compound No Added Sugar (16%) (Maltitol, Edible ‘Vegetable Oil, Cocoa Solids, Emulsifier (Soy Lecithin)), Cereals (Whole Grain Rolled Oats (8%), Brown Rice Crispy, Quinoa Crispy), Maltitol, Peanut Butter (7%), Black Currants, Edible Vegetable Oil (High Oleic Sunflower Oil), Dietary Fiber (Fructooligosacharide, Chicory Fiber), Humectant (Glycerine), Oats Bran, Cranberries, Pumpkin Seeds, Flaxseeds, Emulsifier (Soy Lecithin), Binding Agent (Guar Gum), Tribasic Calcium Phosphate, Salt and Citric Acid, ‘Antioxidant (Vitamin C), Vitamin A, C, E. Contains Oligotructose (dietary fiber) 5.75 grv/100 gm + Polyols may have laxative effects",0,0,0,0,1,1,0
Bauli Bauli Strawberry Goodness Energybar,"Ingredients: Liquid Glucose, White Compound (Sugar, Hydrogenated Oils, Milk Solids, Anhydrous Milk Fat, Emulsifier INS 322, 476), Nature Identical Flavoring Substances - Vaniliai, Soy Protein Isolate, Rice Chispies, Retined Sunflower Oil, Whey Protein Concontrate, Soya Flour, Milk Protain Concantrate, Strawberry Powder 3.05%, Milk Solide 3.95%, Humectant (INS 422), Fructooligosaccharides, Soy Flakes, Colour (INS1631, Emu sifier (INS 322), Antioxidants (INS 319, 320), Flavour (Nature Identical and Aruficial Flavoring Substances - Strawberry, Cranberry). CONTAINS SOY AND MILK",0,1,0,0,0,1,0
Bauli Bauli Chocolate Goodness Energybar,"Ingredients: Liquid Glucose, Dark Compound [Sugar, Hydrogenated Oils, Cocoa Solids, Maltodextrin, Emulsifier (INS 492, 322, 476), Edible Common Salt, Nature Identical Flavoring Substances - Vanillin], Soy Protein Isolate, Whey Protein Concentrate, Refined sunflower Oil, Raisins, Soy Flakes, Rice Crispies, Soy Flour, Humectant (INS 422), Fructooligosaccharides, Cocoa Powder 2.39%, Milk Protein Concentrate, Emulsifier (INS 322), Antioxidants (INS 319, 320), Flvagur (Nature Identical and Artificial Flavouring Substances - Chocolate, Vanilla). CONTAINS MILK AND SOY",0,1,0,0,0,1,0
Bauli Bauli Roasted Almond Choco Nut Goodness Energybar,"Ingredients: Roasted Peanuts 27.06%, Soy Crispies 13.26%, Dark Compound [Sugar, Hydrogenated Oils, Cocoa Solids, Maltodextrin, Emulsifier (INS 492,322,476), Edible Common Salt, Nature Identical Flavoring Substances - Vanillin], Glucose Fructose Syrup, gh Glucose, Rice Crispies 8.8%, Roasted Almonds 8.66%, Cocoa Brownie Cubes 3.78% [Sugar, Cocoa Solids, Humectant (INS 422), Starch, Sweetened Condensed Milk, Liquid Glucose, Coconut Oil, Palm Oil, Edible Common Salt], Fructooligosaccharides, Refined Sunflower Oil, Emulsifier (INS 322), Cocoa Powder, Antioxidants (INS 319, 320), Edible Common Salt, Flvaour (Nature Identical and Artificial Flavouring Substances - Chocolate). CONTAINS SOY, MILK AND TREE NUTS",0,1,0,0,1,1,0
Capital Foods Chings Secret Mix Veg Soup Soupmix,"INGREDIENTS INGREDIENTS: Corn Flour, Dehydrated Vegetables (19%) (Carrot, Sweet Corn, Green Peas, Cabbage, Broccoli), Dried Glucose Syrup, Milk Solids, lodised Salt, Sugar, Flavour Enhancer (INS 635), Thickener (INS 415), Onion Powder, Pepper Powder, Soy Sauce Powder (Soybean, Wheat, Salt), Acidity Regulator (INS 330), Sun ower Oil, Anticaking Agent (INS 551), Turmeric Powder.",0,1,0,0,0,1,0
Capital Foods Chings Secret Tomato Soup Soupmix,"INGREDIENTS: Sugar, Corn Flour, Tomato Powder (14%), Dehydrated Vegetables (12%) (Carrot, Sweet Corn, French Beans, Broccoli], lodised Salt, Thickener (INS 415), Flavour Enhancer (INS 635), Pepper Powder, Onion Powder, Garlic Powder, Acidity Regulator (INS 330), Sunflower Oil, Chilli Powder, Natural Colour (INS 160c), Anticaking Agent (INS 551).",0,0,0,0,0,0,0
Capital Foods Chings Secret Manchow Soup Soupmix,"INGREDIENTS INGREDIENTS: Corn Flour, Dehydrated Vegetables (21%) (Carrot, Cabbage, Mushroom], lodised Salt, Dried Glucose Syrup, Sugar, Soy Sauce Powder (Soybean, Wheat, Salt), Dehydrated Garlic, Flavour Enhancer (INS 635), Pepper Powder, Onion Powder, Natural Colour (INS 150d), Acidity Regulator (INS 260), Thickener (INS 415), Sun ower Oil, Anticaking Agent (INS 551), Chilli Powder.",0,0,0,0,0,1,0
Capital Foods Chings Secret Sweet Corn Veg Soup Soupmix,"INGREDIENTS INGREDIENTS: Corn Flour, Sugar, Dehydrated Vegetables (20%) (Sweet Corn (13%), Carrot, Cabbage, lodised Salt, Dried Glucose Syrup, Flavour Enhancer (INS 635), Thickener (INS 415), Acidity Regulator (INS 330), Onion Powder, Yeast Extract, Soy Sauce Powder (Soybean, Wheat, Salt), Garlic Powder, Sun ower Oil, Pepper Powder, Anticaking Agent (INS 551), Chilli Powder, Turmeric Powder, Nature Identical Flavouring Substances (Sweet Corn).",0,0,0,0,0,1,0
Capital Foods Chings Secret Hot&Sour Veg Soup Soupmix,"INGREDIENTS INGREDIENTS: Corn Flour, Dehydrated Vegetables (20%) (Carrot, Cabbage, Mushroom], lodised Salt, Sugar, Dried Glucose Syrup, Dehydrated Garlic, Flavour Enhancer (INS 635), Onion Powder, Natural Colour (INS 150d), Chilli Powder, Acidity Regulator (INS 260), Soy Sauce Powder (Soybean, Wheat, Salt), Thickener (INS 415), Pepper Powder, Sun ower Oil, Anticaking Agent (INS 551).",0,0,0,0,0,1,0
Unilever Knorr Classic Chicken Delite Soup Soupmix,"SOUP POWDER. INGREDIENTS: Refined Wheat flour (Maida), Sugar, Milk Solids, Hydrolyzed Vegetable Protein, lodised salt, Flavours - Natural (Garlic) and Nature Identical Flavouring Substances, Dehydrated Vegetables (Onion (1.8%), Leeks (0.4%)), *Dehydrated Chicken (2.2%) (Stabilizer - 461 & 407, Antioxidant - 300), Hydrogenated Palm Oil, Thickener - 415, Flavour Enhancer - 627 & 631, Spices & Condiments (Black Pepper (0.3%)), Food Colour - Caramel IV. Contains Wheat and Milk. May Contain Traces of Soya, Mustard, Celery and Nuts.",0,1,0,0,1,0,0
Unilever Knorr Hot&Sour Vegetable Soup Soupmix,"SOUP POWDER. INGREDIENTS: Maize Starch, Sugar, *Dehydrated Vegetables (Carrot flakes (4.6%), Cabbage Flakes (2.3%), Onion Bits ee) Garlic Bits (1.2%), tele ia Noodles (9.3%) (Refined Wheat Flour Maida), Palm Oil/ Palmolein, lodised salt, Wheat Gluten, Acidity Regulator - 500(ii), Texturizer - 451(i), Thickener - 415, Antioxidant - 319), lodised salt, Hydrolyzed Vegetable Protein, Potassium Chloride, Flavours - Nature Identical Flavouring substances (Soya Sauce), Spices & Condiments (Chillies (05%) Food Colour - Caramel IV, Acidity Regulator- 96 & 330, Hydrogenated Palm Oil, Thickener - 415, Flavour Enhancer - 627 & 631, Oleoresin Chilli. Contains Wheat and Soya. May Contain Traces of Milk, Mustard, Celery & Nuts,",0,1,0,0,1,0,0
Unilever Knorr Cream Of Broccoli Soup Soupmix,"SOUP POWDER. INGREDIENTS: Refined Wheat Flour (Maida), Milk solids, lodised salt, Hydrolyzed Vegetable Protein, Sugar, Vegetable Fat Powder Mix, Dehydrated Broccoli (3%), ‘Dehydrated Vegetables (Onion (2.4%), Leeks (0.4%)), Dehydrated Cabbage, Hydrogenated Palm Oil, Flavours - Nature Identical Flavouring Substances and Natural (Garlic) Flavour, Spices & Condiments (Black Pepper (0.4%)), Flavour Enhancer - 627 & 631, Food Colour - 141(ii). Contains Wheat and Milk. May contain traces of Soya, Mustard, Celery & Nuts.",0,1,0,0,1,0,0
Unilever Knorr Thick Tomato Soup Soupmix,"SOUP POWDER. INGREDIENTS: Sugar, Maize Starch, Tomato Paste Solids (15%), Refined Wheat Flour (Maida), lodised salt, Hydrogenated Palm Oil, *Dehydrated Vegetables (Onion Powder (2.8%), Leeks (1.1%)), Hydrolyzed Vegetable Protein, Spices & Condiments (Black pepper (0.4%)), Anti caking agent -551, Thickener - 415, Red Beet Juice Powder (Anti caking agent - 551), Flavours - Natural (Garlic) and Nature Identical Flavouring Substances, Flavour Enhancer - 627 & 631, Oleoresin Chilli, Acidity Regulator - 330. Contains Wheat. May Contain Traces of Milk, Mustard, Soya, Celery & Nuts.",0,1,0,0,1,0,0
Unilever Knorr Shanghai Hot&Sour Chicken Soup Soupmix,"SOUP POWDER. INGREDIENTS: Potato Starch, Sugar, Dehydrated Vegetables (Cabbage, Carrot (3.6%), Onion (2.9%), Garlic, Leeks (0.6%)), Noodles (Refined Wheat Flour (Maida), Palm Oil/Palmolein, lodised salt, Wheat Gluten, Acidity Regulator - 500(ii), Texturizer - 451(i), Thickener - 415, Antioxidant - 319), lodised salt, Hydrolyzed Vegetable Protein, Flavours - Natural (Garlic) and Nature Identical flavouring substances (Soya Sauce), *Dehydrated Chicken (2.9%) (Stabilizer - 461 & 407, Antioxidant - 300), Spices & Condiments (Chillies (0.9%)), Food Colour - Caramel IV, Hydrogenated Palm Oil, Thickener - 415, Acidity Regulator- 296, Flavour Enhancer - 627 & 631, Oleoresin Chilli. Contains: Wheat, Soya May Contain Traces of Milk, Mustard, Celery and Nuts.",0,1,0,0,1,0,0
Unilever Knorr Classic Sweet Corn Vegetable Soup Soupmix,"SOUP POWDER. INGREDIENTS: Refined Wheat Flour (Maida), Maize Starch, Sugar, *Dehydrated Vegetables (Corn (7%), Carrot Flakes (6%), Cabbage Flakes, Leeks (0.7%)), lodised salt, Hydrolyzed Vegetable Protein, Flavours - Artificial (Corn), Natural (Garlic) & Nature Identical Flavouring substances, Hydrogenated Palm Oil, Thickener - 415, Spices & Condiments (Celery (0.2%)), Flavour Enhancer - 627 & 631. Contains Wheat and Celery. May Contain Traces of Soya, Milk, Mustard and Nuts.",0,1,0,0,1,0,0
